-302.0354185,-2136.822767,65.7085548399,1
-301.5293623,-2140.790626,65.9208936182,1
-300.9838974,-2144.75326,66.1298497054,1
-300.3990777,-2148.710277,66.3355021144,1
-299.7749609,-2152.661287,66.5379271132,1
-299.1116087,-2156.605899,66.7371983559,1
-298.4090866,-2160.543724,66.9333870056,1
-297.667464,-2164.474372,67.1265618469,1
-297.0093667,-2168.419864,67.3167894062,1
-296.2648643,-2172.349968,67.5041340398,1
-295.4725307,-2176.270709,67.688658037,1
-294.6324838,-2180.181504,67.870421712,1
-293.7448481,-2184.081774,68.0494834889,1
-292.8097555,-2187.970938,68.2258999828,1
-291.8273448,-2191.848421,68.3997260774,1
-290.7977618,-2195.713645,68.5710149966,1
-289.7211595,-2199.566038,68.7398183745,1
-288.5976976,-2203.405026,68.9061863196,1
-287.427543,-2207.230041,69.0701674772,1
-286.2108694,-2211.040514,69.2318090878,1
-284.9478574,-2214.83588,69.3911570427,1
-283.6386945,-2218.615574,69.5482559368,1
-282.2835751,-2222.379037,69.703149119,1
-280.8827004,-2226.125709,69.8558787396,1
-279.4362785,-2229.855034,70.0064857958,1
-277.9445239,-2233.566458,70.1550101748,1
-276.4076582,-2237.25943,70.3014906955,1
-274.8259097,-2240.933402,70.4459651466,1
-273.199513,-2244.587829,70.5884703216,1
-271.7113627,-2248.3007,70.7290420656,1
-270.0847138,-2251.955014,70.8677152957,1
-268.3956242,-2255.58089,71.0045240383,1
-266.644591,-2259.177261,71.1395014615,1
-264.8321293,-2262.743068,71.2726799041,1
-262.9587723,-2266.277263,71.4040909037,1
-261.0250714,-2269.778806,71.5337652234,1
-259.0315954,-2273.246666,71.6617328784,1
-256.9789309,-2276.679823,71.7880231604,1
-254.8676817,-2280.077267,71.9126646614,1
-252.6984692,-2283.437999,72.0356852963,1
-250.4719314,-2286.761029,72.1571123253,1
-248.1887235,-2290.04538,72.2769723739,1
-245.8495174,-2293.290086,72.3952914525,1
-243.3913379,-2296.445613,72.5120949877,1
-240.9185085,-2299.589673,72.6274078044,1
-238.4030248,-2302.699712,72.7412541911,1
-235.8453549,-2305.775151,72.8536578876,1
-233.2459746,-2308.815418,72.9646421086,1
-230.6053675,-2311.819947,73.0742295595,1
-227.924025,-2314.788179,73.182442451,1
-225.2024458,-2317.719562,73.2893025146,1
-222.446051,-2320.618232,73.3948310146,1
-219.6491281,-2323.477816,73.4990487644,1
-216.8126453,-2326.298165,73.6019761378,1
-213.9371529,-2329.07873,73.7036330815,1
-211.0232088,-2331.818973,73.8040391278,1
-208.0713785,-2334.518361,73.9032134056,1
-205.0822346,-2337.176371,74.001174652,1
-202.0563572,-2339.792488,74.0979412231,1
-198.9943333,-2342.366203,74.1935311042,1
-195.896757,-2344.897017,74.28796192,1
-192.7642295,-2347.38444,74.3812509444,1
-189.5973584,-2349.827988,74.4734151074,1
-186.3511797,-2352.16515,74.5644710163,1
-183.0866843,-2354.476658,74.6544349393,1
-179.795472,-2356.749964,74.7433228398,1
-176.4779901,-2358.98476,74.8311503714,1
-173.134689,-2361.180742,74.9179328885,1
-169.7660228,-2363.337612,75.0036854539,1
-166.3724491,-2365.455077,75.0884228464,1
-162.9544287,-2367.532849,75.1721595676,1
-159.5124261,-2369.570647,75.2549098489,1
-156.0469085,-2371.568192,75.3366876585,1
-152.5583468,-2373.525215,75.4175067075,1
-149.0472147,-2375.441448,75.4973804564,1
-145.5139892,-2377.316633,75.576322121,1
-141.95915,-2379.150514,75.6543446785,1
-138.3831802,-2380.942842,75.7314608664,1
-134.8445036,-2382.807719,75.8076832124,1
-131.2590265,-2384.580952,75.8830240079,1
-127.6404894,-2386.285707,75.9574953297,1
-123.9902,-2387.921368,76.0311090441,1
-120.3094775,-2389.487344,76.1038768101,1
-116.599652,-2390.98307,76.1758100846,1
-112.8620642,-2392.408004,76.246920127,1
-109.0980648,-2393.761632,76.3172180037,1
-105.3090141,-2395.043464,76.3867145919,1
-101.4941886,-2396.246422,76.4554205855,1
-97.65875704,-2397.381968,76.5233464967,1
-93.80284918,-2398.445911,76.5905026617,1
-89.92780165,-2399.437882,76.6568992445,1
-86.03495772,-2400.357537,76.72254624,1
-82.12566679,-2401.204558,76.7874534762,1
-78.17860647,-2401.853183,76.851630596,1
-74.23187285,-2402.503794,76.9150871702,1
-70.27936002,-2403.11832,76.977832521,1
-66.32139789,-2403.696711,77.0398758524,1
-62.35831681,-2404.238917,77.1012262204,1
-58.39044757,-2404.744895,77.1618925357,1
-54.41812135,-2405.214602,77.221883561,1
-50.42328051,-2405.417695,77.2812079287,1
-46.43523009,-2405.726651,77.3398741524,1
-42.44586942,-2406.018201,77.3978905732,1
-38.45527446,-2406.292339,77.4552654197,1
-34.46352122,-2406.549061,77.5120067922,1
-30.47068569,-2406.788361,77.5681226654,1
-26.47684393,-2407.010235,77.6236208907,1
-22.48207198,-2407.214678,77.6785091991,1
-18.48644592,-2407.401687,77.732795203,1
-14.49004183,-2407.571258,77.7864863991,1
-10.49293582,-2407.723388,77.8395901701,1
-6.495204,-2407.858074,77.8921137873,1
-2.496922501,-2407.975314,77.9440644127,1
1.501832537,-2408.075104,77.9954490871,1
5.501830067,-2408.070659,78.0462747672,1
9.501699574,-2408.102969,78.096548472,1
13.50160993,-2408.129748,78.1462767782,1
17.5015535,-2408.150996,78.1954663322,1
21.50152262,-2408.166714,78.244123682,1
25.50150964,-2408.1769,78.2922552805,1
29.50150693,-2408.181556,78.339867486,1
33.50150684,-2408.180681,78.386966565,1
37.50150171,-2408.174275,78.4335586935,1
41.5014839,-2408.162339,78.479649965,1
45.50144603,-2408.144933,78.5252463621,1
49.50138004,-2408.121957,78.5703538128,1
53.50127839,-2408.09344,78.6149781441,1
57.5011334,-2408.059382,78.6591251037,1
61.5009374,-2408.019785,78.7028003574,1
65.50068271,-2407.974647,78.7460094922,1
69.50036166,-2407.923969,78.7887580163,1
73.49996659,-2407.867751,78.8310513611,1
77.4994898,-2407.805993,78.8728947216,1
81.49765308,-2407.927197,78.9142935459,1
85.49761051,-2407.945652,78.9552530497,1
89.49761025,-2407.944216,78.9957783583,1
93.49755339,-2407.922887,79.035874538,1
97.497341,-2407.881668,79.0755465857,1
101.4968742,-2407.820557,79.1147994304,1
105.496054,-2407.739559,79.1536379339,1
109.4947815,-2407.638673,79.1920668922,1
113.4929579,-2407.517903,79.2300910367,1
117.4904843,-2407.377251,79.2677150349,1
121.4872618,-2407.216722,79.3049434918,1
125.4831916,-2407.036319,79.3417809509,1
129.4781748,-2406.836047,79.3782318951,1
133.4721127,-2406.61591,79.4143007476,1
137.4649065,-2406.375914,79.4499918733,1
141.4564573,-2406.116065,79.4853095792,1
145.4466667,-2405.836369,79.5202581002,1
149.4423471,-2405.650525,79.5548416514,1
153.433765,-2405.388642,79.5890643724,1
157.4230157,-2405.095591,79.622930344,1
161.4098557,-2404.77139,79.6564435986,1
165.3940419,-2404.416058,79.6896081164,1
169.3753311,-2404.029618,79.7224278261,1
173.3534805,-2403.612092,79.7549066058,1
177.3282473,-2403.163507,79.7870482835,1
181.2993891,-2402.68389,79.8188566382,1
185.2666636,-2402.173269,79.8503354006,1
189.2298288,-2401.631677,79.8814882538,1
193.1886428,-2401.059146,79.912318834,1
197.1428641,-2400.455711,79.9428307311,1
201.0922515,-2399.82141,79.9730274804,1
205.0574657,-2399.295029,80.002912595,1
209.0065759,-2398.659003,80.0324895279,1
212.9431663,-2397.949598,80.0617616905,1
216.8658734,-2397.167058,80.0907324524,1
220.7733386,-2396.311654,80.1194051413,1
224.6642087,-2395.383683,80.1477830432,1
228.5371361,-2394.383466,80.1758694037,1
232.3926499,-2393.318096,80.2036674267,1
236.2260651,-2392.175762,80.2311802785,1
240.0370809,-2390.960789,80.258411085,1
243.824321,-2389.673617,80.2853629341,1
247.5864178,-2388.31471,80.3120388756,1
251.3220127,-2386.88456,80.3384419201,1
254.9753531,-2385.255724,80.3645751899,1
258.626662,-2383.62234,80.3904413362,1
262.2586913,-2381.946523,80.4160434067,1
265.870948,-2380.228501,80.4413842688,1
269.4629417,-2378.468506,80.4664667562,1
273.0341846,-2376.666778,80.4912936681,1
276.5841919,-2374.823561,80.5158677701,1
280.1124817,-2372.939106,80.5401917818,1
283.6498156,-2371.071683,80.5642684272,1
287.1597454,-2369.153248,80.5881003615,1
290.6426116,-2367.186107,80.6116902199,1
294.0977386,-2365.170642,80.6350406061,1
297.5244557,-2363.107245,80.6581540928,1
300.9220982,-2360.996315,80.6810332221,1
304.2900067,-2358.838262,80.7036805062,1
307.6275277,-2356.633505,80.7260984273,1
310.9340135,-2354.382472,80.7482894383,1
314.2088227,-2352.085599,80.7702559632,1
317.4513197,-2349.743332,80.7920003976,1
320.6608753,-2347.356126,80.8135251089,1
323.8368668,-2344.924444,80.8348324367,1
326.9786779,-2342.448757,80.8559246932,1
330.0856989,-2339.929547,80.8768041633,1
333.1532525,-2337.362425,80.8974731066,1
336.1856148,-2334.753828,80.9179337548,1
339.1821008,-2332.104098,80.9381883145,1
342.1421528,-2329.413727,80.9582389665,1
345.0652195,-2326.683218,80.9780878665,1
347.9507567,-2323.913078,80.9977371452,1
350.7982272,-2321.103823,81.0171889087,1
353.6071008,-2318.255977,81.036445239,1
356.3768546,-2315.370069,81.0555081941,1
359.1069727,-2312.446637,81.0743798085,1
361.7969469,-2309.486225,81.0930620933,1
364.4462763,-2306.489385,81.1115570161,1
367.1003566,-2303.496751,81.1298665826,1
369.6950578,-2300.45249,81.1479927165,1
372.2371242,-2297.364141,81.1659373384,1
374.7258071,-2294.232614,81.1837023475,1
377.1603731,-2291.058833,81.2012896214,1
379.5401048,-2287.843732,81.2187010165,1
381.8643013,-2284.588258,81.2359383683,1
384.1322777,-2281.29337,81.2530034913,1
386.3433657,-2277.96004,81.2698981782,1
388.3272368,-2274.486676,81.2866242,1
390.3392363,-2271.02953,81.3031833231,1
392.3089225,-2267.548103,81.3195772745,1
394.2360023,-2264.042912,81.3358077693,1
396.1201892,-2260.514479,81.3518765033,1
397.9612027,-2256.963329,81.3677851536,1
399.7587692,-2253.389989,81.3835353784,1
401.5126211,-2249.794992,81.3991288175,1
403.2224976,-2246.178872,81.4145670925,1
404.8881444,-2242.542168,81.429851807,1
406.5093137,-2238.885419,81.4449845469,1
408.0857643,-2235.209171,81.4599668803,1
409.6172618,-2231.513969,81.4748003582,1
411.1035783,-2227.800364,81.4894865123,1
412.3444091,-2223.997689,81.504026859,1
413.6361998,-2220.212021,81.5184229068,1
414.8943485,-2216.415041,81.5326761336,1
416.1187563,-2212.607046,81.546788007,1
417.3093266,-2208.788336,81.5607599783,1
418.4659658,-2204.959213,81.5745934829,1
419.5885827,-2201.119977,81.5882899406,1
420.677089,-2197.270931,81.6018507556,1
421.731399,-2193.412378,81.6152773168,1
422.7514297,-2189.544622,81.6285709979,1
423.7371007,-2185.667967,81.6417331579,1
424.6883344,-2181.782719,81.6547651407,1
425.605056,-2177.889183,81.6676682758,1
426.4871933,-2173.987666,81.6804438783,1
427.3346768,-2170.078476,81.693093249,1
428.1474397,-2166.161919,81.7056176746,1
428.9254182,-2162.238305,81.718018428,1
429.6685509,-2158.307942,81.7302967682,1
430.3767793,-2154.371139,81.7424539407,1
431.0500477,-2150.428208,81.7544911778,1
431.6883031,-2146.479457,81.7664096962,1
432.1234844,-2142.503201,81.7782107018,1
432.6170099,-2138.533763,81.7898953937,1
433.0851605,-2134.561253,81.8014649475,1
433.527917,-2130.585833,81.8129205306,1
433.9452616,-2126.607665,81.824263298,1
434.337177,-2122.626911,81.8354943921,1
434.7036473,-2118.643734,81.8466149434,1
435.0446576,-2114.658296,81.8576260702,1
435.3601938,-2110.670761,81.8685288788,1
435.6502432,-2106.681291,81.8793244638,1
435.9147939,-2102.690049,81.8900139083,1
436.153835,-2098.697198,81.9005982838,1
436.3673568,-2094.702901,81.9110786503,1
436.5553507,-2090.707321,81.9214560566,1
436.7178088,-2086.710621,81.9317315407,1
436.8547247,-2082.712965,81.9419061292,1
436.9660926,-2078.714516,81.9519808381,1
437.0519081,-2074.715437,81.9619566726,1
437.1121677,-2070.715891,81.9718346258,1
436.9822452,-2066.718001,81.9816156652,1
436.848866,-2062.720225,81.9913007869,1
436.711414,-2058.722588,82.0008909502,1
436.5698894,-2054.725092,82.0103871085,1
436.4242924,-2050.727743,82.0197902052,1
436.274623,-2046.730544,82.0291011738,1
436.1208814,-2042.7335,82.038320938,1
435.9630678,-2038.736614,82.0474504117,1
435.8011824,-2034.739891,82.0564904993,1
435.6352253,-2030.743335,82.0654420959,1
435.4651967,-2026.746951,82.0743060871,1
435.2910967,-2022.750741,82.0830833493,1
435.1129256,-2018.754712,82.0917747497,1
434.9306836,-2014.758865,82.1003811465,1
434.7443707,-2010.763207,82.108903389,1
434.5539873,-2006.76774,82.1173423175,1
434.3595335,-2002.772469,82.1256987801,1
434.0075263,-1998.787988,82.1339735824,1
433.7320141,-1994.797488,82.1421675277,1
433.4638093,-1990.806489,82.1502814345,1
433.2029127,-1986.815007,82.1583161004,1
432.9493252,-1982.823053,82.1662723148,1
432.7030476,-1978.830642,82.174150859,1
432.4640808,-1974.837787,82.1819525061,1
432.2324255,-1970.8445,82.1896780215,1
432.0080827,-1966.850796,82.1973281624,1
431.7910529,-1962.856689,82.2049036782,1
431.5813369,-1958.86219,82.2124053108,1
431.3789355,-1954.867314,82.2198337942,1
431.1838493,-1950.872074,82.227189855,1
430.9960789,-1946.876484,82.2344742123,1
430.8156251,-1942.880556,82.2416875778,1
430.6424883,-1938.884305,82.2488306557,1
430.4766693,-1934.887744,82.2559041578,1
430.4366623,-1930.887944,82.2629087615,1
430.3567015,-1926.888743,82.269845106,1
430.2753808,-1922.88957,82.2767139093,1
430.1927002,-1918.890424,82.2835158403,1
430.1086598,-1914.891307,82.2902515611,1
430.0232596,-1910.892219,82.2969217271,1
429.9364995,-1906.89316,82.3035269868,1
429.8483797,-1902.894131,82.3100679824,1
429.7589,-1898.895132,82.3165453494,1
429.6680605,-1894.896163,82.3229597167,1
429.5758612,-1890.897226,82.3293117068,1
429.4823021,-1886.89832,82.3356019362,1
429.3873833,-1882.899447,82.3418310147,1
429.2911047,-1878.900606,82.347999546,1
429.1934664,-1874.901797,82.3541081279,1
429.0944684,-1870.903023,82.3601573518,1
428.9941106,-1866.904282,82.3661478033,1
428.8923931,-1862.905575,82.3720800619,1
428.7893159,-1858.906904,82.3779547013,1
428.684879,-1854.908267,82.3837723348,1
428.5456858,-1850.91069,82.3895334598,1
428.4139236,-1846.912861,82.3952386336,1
428.2850815,-1842.914936,82.4008884254,1
428.1591597,-1838.916919,82.4064833805,1
428.0361583,-1834.91881,82.4120240384,1
427.9160773,-1830.920613,82.4175109336,1
427.7989167,-1826.922329,82.4229445948,1
427.6846766,-1822.923961,82.4283255455,1
427.5733572,-1818.92551,82.4336543039,1
427.4649584,-1814.926979,82.4389313831,1
427.3594803,-1810.92837,82.4441572909,1
427.256923,-1806.929685,82.4493325299,1
427.1572864,-1802.930926,82.4544575978,1
427.0605708,-1798.932096,82.4595329872,1
426.9667761,-1794.933196,82.4645592182,1
426.8934942,-1790.933867,82.4695367278,1
426.8158738,-1786.93462,82.4744659753,1
426.7389484,-1782.93536,82.4793474659,1
426.6627179,-1778.936086,82.484181668,1
426.5871825,-1774.9368,82.4889690451,1
426.5123422,-1770.9375,82.4937100563,1
426.4381968,-1766.938187,82.498405156,1
426.3647465,-1762.938862,82.503054794,1
426.2919912,-1758.939523,82.5076594155,1
426.2199309,-1754.940172,82.5122194616,1
426.1485656,-1750.940809,82.5167353685,1
426.0778954,-1746.941433,82.5212075685,1
426.0079203,-1742.942046,82.5256365346,1
425.9552229,-1738.942393,82.5300226412,1
425.8968773,-1734.942818,82.53436627,1
425.8375683,-1730.943258,82.5386678776,1
425.7772958,-1726.943712,82.5429278746,1
425.7160598,-1722.944181,82.5471466678,1
425.6538603,-1718.944664,82.5513246601,1
425.5906974,-1714.945163,82.55546225,1
425.5265709,-1710.945677,82.5595598324,1
425.461481,-1706.946207,82.563617798,1
425.3954276,-1702.946752,82.5676365339,1
425.3284108,-1698.947314,82.571616423,1
425.2604305,-1694.947891,82.5755578446,1
425.1914867,-1690.948486,82.5794611742,1
425.1215794,-1686.949097,82.5833267836,1
425.0507088,-1682.949724,82.5871550407,1
424.9788746,-1678.95037,82.5909463695,1
424.8835686,-1674.951505,82.5947010483,1
424.7974719,-1670.952432,82.5984194343,1
424.7148398,-1666.953285,82.6021019041,1
424.6356725,-1662.954069,82.6057488075,1
424.5599698,-1658.954785,82.6093604914,1
424.487732,-1654.955438,82.6129372989,1
424.418959,-1650.956029,82.6164795697,1
424.3536509,-1646.956562,82.6199876404,1
424.2918077,-1642.95704,82.6234618845,1
424.2766389,-1638.957069,82.626902592,1
424.2531189,-1634.957138,82.630310049,1
424.2268356,-1630.957224,82.6336846187,1
424.1977888,-1626.95733,82.6370266211,1
424.1659786,-1622.957456,82.6403363731,1
424.131405,-1618.957606,82.6436141884,1
424.094068,-1614.95778,82.6468603778,1
424.0539677,-1610.957981,82.650075249,1
424.011104,-1606.958211,82.6532591064,1
423.965477,-1602.958471,82.6564122516,1
423.9170868,-1598.958764,82.6595349834,1
423.8659332,-1594.959091,82.6626275972,1
423.8120164,-1590.959454,82.6656903858,1
423.7553364,-1586.959856,82.6687236869,1
423.6415012,-1582.961476,82.6717277298,1
423.5540633,-1578.962432,82.6747027518,1
423.4676427,-1574.963365,82.6776490914,1
423.3822393,-1570.964277,82.6805670269,1
423.2978531,-1566.965167,82.6834568341,1
423.2144841,-1562.966036,82.6863187862,1
423.1321324,-1558.966884,82.6891531535,1
423.0507979,-1554.967711,82.6919602039,1
422.9704806,-1550.968518,82.6947402024,1
422.8911805,-1546.969304,82.6974934115,1
422.8128977,-1542.97007,82.7002200913,1
422.7356322,-1538.970816,82.7029204991,1
422.6593839,-1534.971543,82.7055948897,1
422.5841528,-1530.972251,82.7082435154,1
422.509939,-1526.972939,82.7108666262,1
422.4367425,-1522.973609,82.7134644695,1
422.3645633,-1518.97426,82.7160372901,1
422.2934013,-1514.974893,82.7185854047,1
422.2034528,-1510.975905,82.7211089553,1
422.1264508,-1506.976646,82.7236081649,1
422.0523717,-1502.977332,82.7260833081,1
421.9812157,-1498.977965,82.7285346179,1
421.9129828,-1494.978547,82.7309623252,1
421.847673,-1490.97908,82.7333666587,1
421.7852864,-1486.979567,82.7357478447,1
421.7258229,-1482.980009,82.7381061075,1
421.6692827,-1478.980408,82.740441669,1
421.6156657,-1474.980768,82.742754749,1
421.564972,-1470.981089,82.7450455652,1
421.5172016,-1466.981374,82.7473143331,1
421.4723545,-1462.981625,82.7495613234,1
421.4821449,-1458.981637,82.7517866998,1
421.4646704,-1454.981676,82.7539905842,1
421.4458349,-1450.98172,82.756173262,1
421.4256384,-1446.981771,82.758334938,1
421.404081,-1442.981829,82.7604758153,1
421.3811626,-1438.981895,82.7625960951,1
421.3568833,-1434.981968,82.7646959768,1
421.331243,-1430.982051,82.7667756574,1
421.3042418,-1426.982142,82.7688353325,1
421.2758797,-1422.982242,82.7708751953,1
421.2461567,-1418.982353,82.7728954376,1
421.2150727,-1414.982473,82.7748962489,1
421.1826277,-1410.982605,82.776877817,1
421.1488219,-1406.982748,82.7788404071,1
421.0232549,-1402.984719,82.7807841005,1
420.9122741,-1398.986259,82.7827090835,1
420.8086194,-1394.987602,82.7846155563,1
420.7122911,-1390.988762,82.7865036977,1
420.6232895,-1386.989753,82.7883736848,1
420.5416149,-1382.990587,82.790225693,1
420.4672676,-1378.991278,82.7920598958,1
420.4002479,-1374.991839,82.7938764654,1
420.340556,-1370.992285,82.7956755719,1
420.288192,-1366.992627,82.797457384,1
420.2431562,-1362.992881,82.7992220688,1
420.2054487,-1358.993059,82.8009697914,1
420.1750696,-1354.993174,82.8027007158,1
420.152019,-1350.99324,82.8044150041,1
420.1362971,-1346.993271,82.8061128168,1
420.1279038,-1342.99328,82.807794313,1
420.1268392,-1338.99328,82.8094596501,1
420.1331033,-1334.993285,82.8111089841,1
420.1466961,-1330.993308,82.8127424694,1
420.1676175,-1326.993363,82.8143602589,1
420.1958674,-1322.993463,82.8159625502,1
420.3886386,-1318.998111,82.8175494534,1
420.5041417,-1314.999779,82.8191210579,1
420.6155688,-1311.001331,82.8206775639,1
420.72292,-1307.002772,82.8222191167,1
420.826195,-1303.004105,82.8237458604,1
420.9253937,-1299.005335,82.8252579379,1
421.020516,-1295.006466,82.8267554906,1
421.1115619,-1291.007503,82.8282386586,1
421.1985312,-1287.008448,82.8297075806,1
421.2814239,-1283.009307,82.8311623938,1
421.3602398,-1279.010084,82.8326032343,1
421.434979,-1275.010782,82.8340302368,1
421.5056412,-1271.011406,82.8354435346,1
421.5722264,-1267.011961,82.8368432599,1
421.6347347,-1263.012449,82.8382295434,1
421.6931658,-1259.012876,82.8396025147,1
421.7475197,-1255.013245,82.8409623556,1
422.034415,-1251.023547,82.8423091453,1
422.2127356,-1247.027524,82.843643013,1
422.3655026,-1243.030442,82.8449640737,1
422.4927097,-1239.032465,82.8462724509,1
422.5943517,-1235.033757,82.8475682667,1
422.6704245,-1231.03448,82.8488516422,1
422.7209248,-1227.034799,82.8501226972,1
422.7458508,-1223.034877,82.8513815504,1
422.7452013,-1219.034877,82.8526283192,1
422.7189763,-1215.034963,82.85386312,1
422.6671771,-1211.035298,82.8550860681,1
422.5898055,-1207.036047,82.8562972775,1
422.4868649,-1203.037371,82.8574968614,1
422.3583595,-1199.039436,82.8586849317,1
422.2042944,-1195.042404,82.8598615991,1
422.024676,-1191.046439,82.8610269584,1
421.9324084,-1187.047503,82.8621811458,1
421.7836041,-1183.050272,82.863324259,1
421.5993183,-1179.05452,82.8644564022,1
421.3795655,-1175.060561,82.8655776809,1
421.1243629,-1171.06871,82.8666881997,1
420.8337308,-1167.079282,82.867788062,1
420.5076921,-1163.092592,82.8688773706,1
420.1462723,-1159.108954,82.8699562268,1
419.7495001,-1155.128681,82.8710247313,1
419.3174067,-1151.152087,82.8720829837,1
418.8500261,-1147.179487,82.8731310827,1
418.3473952,-1143.211192,82.8741691258,1
417.8095536,-1139.247516,82.8751972099,1
417.2365437,-1135.288772,82.8762154307,1
416.6284106,-1131.33527,82.8772238831,1
415.9852024,-1127.387323,82.8782226611,1
415.3069696,-1123.445243,82.8792118577,1
414.5937658,-1119.509339,82.880191565,1
413.8456472,-1115.579922,82.8811618744,1
413.0626727,-1111.657301,82.8821228708,1
412.412861,-1107.710436,82.8830746549,1
411.6726355,-1103.779524,82.8840173105,1
410.8845062,-1099.857936,82.8849509245,1
410.0485904,-1095.946256,82.8858755837,1
409.1650126,-1092.045065,82.8867913743,1
408.2339043,-1088.154945,82.8876983814,1
407.2554041,-1084.276474,82.8885966897,1
406.2296576,-1080.410229,82.8894863826,1
405.1568176,-1076.556787,82.890367543,1
404.0370437,-1072.716721,82.8912402529,1
402.8705026,-1068.890603,82.8921045935,1
401.657368,-1065.079002,82.8929606454,1
400.3978205,-1061.282485,82.893808488,1
399.0920475,-1057.501618,82.8946482004,1
397.7402435,-1053.736963,82.8954798607,1
396.3426096,-1049.989081,82.8963035462,1
394.8993539,-1046.25853,82.8971193337,1
393.4106912,-1042.545864,82.8979272989,1
391.8768431,-1038.851638,82.898727517,1
390.298038,-1035.1764,82.8995200625,1
388.6745108,-1031.520697,82.9003050151,1
387.1791105,-1027.810741,82.901082441,1
385.5569141,-1024.154448,82.9018524113,1
383.8721951,-1020.526539,82.9026149996,1
382.12545,-1016.928084,82.9033702767,1
380.3171935,-1013.360142,82.9041183131,1
378.4479585,-1009.823765,82.9048591781,1
376.5182957,-1006.319996,82.9055929407,1
374.5287737,-1002.849866,82.9063196692,1
372.4799789,-999.4143976,82.907039431,1
370.3725149,-996.0146042,82.9077522931,1
368.2070027,-992.651487,82.9084583217,1
365.9840805,-989.3260371,82.9091575825,1
363.7044033,-986.0392344,82.9098501405,1
361.3686428,-982.7920475,82.910536066,1
358.9163983,-979.6319056,82.911215384,1
356.4457102,-976.4861624,82.9118882138,1
353.9323393,-973.3744158,82.9125545944,1
351.3767533,-970.297245,82.9132145879,1
348.7794278,-967.2552226,82.9138682556,1
346.1408462,-964.2489148,82.9145156582,1
343.4614995,-961.2788809,82.9151568558,1
